age,balance,churned,conversion_rate,credit_score,income,industry_segment,monthly_spend,region,risk_score,score,sex,tenure_months,transaction_amount
34.4424,300000.0,no,0.8809,827.5621,111488.5995,smb,1585.8909,south,0.8337,70.354,other,73.7897,9000.0
24.4224,300000.0,yes,0.2645,833.8276,222982.5885,smb,1562.9246,west,0.2818,21.063,male,41.8028,9000.0
74.1309,300000.0,yes,0.0923,554.1455,83727.387,smb,45.4214,east,0.7711,63.7113,female,32.1727,9000.0
22.6651,300000.0,no,0.9039,627.3542,250543.9109,mid_market,5829.2706,north,0.1481,20.0,other,37.6827,9000.0
33.4708,102793.6217,no,0.7801,830.4808,122506.8396,mid_market,6210.4085,east,0.1546,90.0,female,103.8881,9000.0
63.667,300000.0,yes,0.9308,781.3411,259355.1445,enterprise,8109.3857,north,0.2668,78.7375,male,13.8634,9000.0
39.6788,300000.0,yes,0.8713,433.7541,198349.9216,smb,3990.6751,south,0.2786,20.0,female,93.0259,7023.5714
25.1512,300000.0,no,0.1786,877.5206,80374.4424,mid_market,1092.9414,north,0.4346,72.8545,male,38.3276,9000.0
20.752,300000.0,yes,0.5199,783.9065,206370.2869,smb,9403.2286,south,0.737,20.0,other,52.3244,9000.0
70.5769,300000.0,no,0.3003,485.5708,123109.4797,smb,4029.9799,south,0.2957,20.0,male,51.0331,9000.0
51.9721,405.9397,no,0.2869,557.9329,174415.4496,smb,6550.5092,east,0.465,44.216,male,26.4305,9000.0
49.958,300000.0,yes,0.3352,791.0541,225590.3031,smb,6731.2287,east,0.2246,20.0,male,3.9066,4897.606
43.6953,300000.0,no,0.1944,717.8126,148818.7735,mid_market,2447.4046,north,0.6561,20.0,female,90.3648,9000.0
67.8548,300000.0,yes,0.4645,634.4435,275323.5343,mid_market,1222.3724,west,0.1333,46.4643,other,64.2047,9000.0
45.6466,159157.9075,yes,0.8615,570.0419,225781.2592,enterprise,8400.2302,south,0.2773,77.7675,female,58.667,4785.678
34.8463,300000.0,yes,0.5402,383.0244,70147.1824,enterprise,6942.5586,north,0.7064,20.0,male,49.5043,9000.0
42.1476,300000.0,yes,0.9461,311.7192,264316.3452,smb,5761.1466,north,0.477,90.0,male,36.5349,7800.343
31.6041,300000.0,no,0.029,501.6777,204063.4236,mid_market,4049.1235,east,0.165,46.739,female,16.1877,9000.0
57.8505,135699.4872,yes,0.4617,330.1708,114352.0554,mid_market,2124.4862,east,0.3268,76.123,male,46.116,9000.0
19.2018,300000.0,no,0.9999,509.9762,195393.0839,smb,7814.5182,north,0.6518,75.4233,female,114.0038,3988.0143
25.8257,300000.0,no,0.564,430.7787,210140.0264,mid_market,7671.312,east,0.1678,60.7247,other,90.0032,2291.5429
19.5921,300000.0,yes,0.6773,874.9037,119599.678,smb,7152.9969,east,0.076,69.0614,other,75.6418,2038.9242
66.5234,300000.0,yes,0.4284,522.3425,152282.2761,smb,3418.8994,north,0.8496,82.2331,male,13.5591,9000.0
28.9205,300000.0,no,0.6505,669.5474,275965.6794,enterprise,7748.6681,south,0.4649,82.5735,male,71.5045,6446.7694
33.1195,300000.0,yes,0.6103,527.3936,9581.2993,smb,8511.0188,east,0.1818,21.212,other,95.9421,6807.4365
76.7799,85612.962,no,0.7201,593.1467,227691.2314,mid_market,6909.1873,north,0.6459,49.0821,male,95.359,1861.974
59.1655,300000.0,no,0.5535,506.2544,298992.8077,mid_market,5508.3808,east,0.3518,45.3745,other,37.4881,4611.5303
51.2236,300000.0,no,0.1851,429.8308,145775.3776,mid_market,7248.6042,north,0.9766,52.4637,male,34.6768,2011.4216
29.1254,14148.3673,no,0.5341,464.5868,292314.1844,smb,5538.0561,south,0.6974,20.0,male,104.3469,9000.0
47.6803,300000.0,no,0.9655,451.487,258655.1664,enterprise,1149.7305,south,0.0653,49.1747,female,69.6655,9000.0
79.6229,118451.5622,yes,0.7644,663.7906,237431.5081,mid_market,2264.6145,east,0.5226,45.0514,other,53.6838,9000.0
77.5267,99233.5748,yes,0.7627,675.309,80129.1915,mid_market,821.0628,east,0.2399,55.1992,female,19.6274,8170.9429
35.8625,282718.3731,no,0.8596,342.7079,70793.718,smb,2652.9007,north,0.7912,58.979,other,96.6648,3957.1865
27.2373,265632.4716,yes,0.1422,335.7828,237995.9413,smb,5954.4899,west,0.8242,90.0,male,53.2593,9000.0
49.0293,300000.0,no,0.0804,323.9165,130176.5706,smb,3229.9926,south,0.2504,20.0,other,115.4674,9000.0
20.4944,300000.0,yes,0.4705,690.9057,274905.7636,mid_market,1823.0766,south,0.5853,63.4785,male,59.5154,1825.7569
59.5483,300000.0,yes,0.3298,716.2042,87177.1208,enterprise,9452.4835,west,0.8136,55.0097,other,55.1243,6291.0286
69.1455,1151.0674,yes,0.8694,577.1858,17207.0215,smb,5189.2095,north,0.6226,49.8493,male,53.6029,1033.1839
45.1632,300000.0,no,0.1214,883.8881,183052.6285,mid_market,2400.5816,east,0.1584,55.0839,other,66.7179,1865.0908
69.5929,300000.0,no,0.7166,605.3232,82754.0441,enterprise,8348.8922,south,0.9802,24.3731,male,66.6005,7672.3367
39.0723,300000.0,yes,0.2672,301.5392,218089.2438,mid_market,8376.3845,south,0.5799,65.9941,other,103.966,8931.5013
65.2981,300000.0,yes,0.9329,821.761,294251.6148,smb,2395.6674,west,0.383,85.6013,male,49.8822,6364.2084
79.2817,300000.0,no,0.652,391.2632,289482.5071,smb,1271.2002,west,0.9654,33.1995,female,12.9434,9000.0
62.7915,300000.0,yes,0.6548,392.6167,141377.6897,mid_market,9692.3443,west,0.3386,69.2705,other,78.3306,9000.0
20.2257,68420.7472,yes,0.6312,852.5575,299230.351,enterprise,7470.196,south,0.434,20.0,female,76.416,9000.0
20.8514,300000.0,yes,0.2934,524.9047,44525.3689,smb,5316.3515,north,0.5659,79.2519,male,21.2281,1580.288
74.5954,143117.7201,yes,0.4611,452.3864,77342.6857,mid_market,103.8803,south,0.8046,90.0,other,81.6357,3160.3545
77.6458,300000.0,yes,0.4568,481.273,299812.6961,enterprise,8534.8212,west,0.1067,38.1364,male,43.7161,5918.1519
18.5021,300000.0,yes,0.7783,884.1617,273274.4692,enterprise,7454.2698,north,0.8328,90.0,other,93.3132,4603.1377
33.5389,300000.0,yes,0.7675,708.5131,41896.9923,smb,980.6677,north,0.6275,20.0,female,94.8446,668.2573
74.3969,300000.0,yes,0.4155,420.4769,236167.3305,mid_market,8765.8414,south,0.3659,50.1795,female,33.4308,3291.7239
47.0365,75299.3609,yes,0.7542,435.3688,203220.7937,enterprise,6747.3182,south,0.3974,84.5744,other,67.3202,1806.9672
25.6625,300000.0,yes,0.749,457.2968,114926.6243,smb,6389.1072,north,0.3715,67.4837,other,57.1057,9000.0
21.9195,300000.0,no,0.9094,481.3141,123080.4609,mid_market,1406.3724,west,0.9463,30.4365,male,59.6223,1944.7428
59.5701,300000.0,yes,0.946,551.4761,222938.4354,enterprise,1553.6838,south,0.4149,20.0,female,59.2323,8162.9096
45.4898,300000.0,no,0.8555,359.6128,206018.3994,mid_market,5449.214,east,0.9778,35.8674,other,48.3786,3796.9814
31.1506,300000.0,no,0.9711,330.3471,100719.2378,enterprise,9888.3208,south,0.787,20.5206,female,99.7483,9000.0
66.8959,300000.0,yes,0.2773,890.4169,296270.664,enterprise,5406.7524,south,0.7985,20.0,female,104.1073,2636.9328
28.8033,52399.0179,no,0.7417,615.6513,223953.9172,smb,4767.6972,south,0.778,51.3238,male,13.9774,9000.0
57.8871,31150.6395,no,0.9986,808.3791,128455.8122,enterprise,1088.5387,north,0.7124,44.3562,male,108.0127,6442.9143
56.7077,300000.0,no,0.7122,528.5426,179620.1647,mid_market,2956.0285,west,0.5056,43.0199,female,95.3784,2289.167
43.6564,300000.0,no,0.3987,737.7675,94451.9566,enterprise,3132.1105,east,0.2549,90.0,male,82.7317,9000.0
23.987,300000.0,yes,0.8118,633.8224,176353.0597,smb,5620.2483,east,0.3296,20.0,male,43.0782,9000.0
55.2254,300000.0,no,0.5779,427.6433,197364.1546,mid_market,2250.2062,east,0.1082,84.5373,other,44.7398,9000.0
75.6032,300000.0,yes,0.2674,408.2496,211106.9331,enterprise,3096.757,north,0.3398,20.0,other,104.5137,9000.0
57.2567,30657.0984,no,0.7461,429.0797,126529.9156,enterprise,3415.5509,north,0.3701,72.1596,female,93.4434,9000.0
64.775,49762.4924,no,0.0816,565.8678,127780.4172,mid_market,6074.6893,west,0.4142,21.5569,other,61.9692,6904.1119
59.3622,45417.3626,no,0.3953,659.595,3298.4387,mid_market,3021.1794,west,0.2112,20.0,female,31.4068,6563.119
26.0095,300000.0,no,0.2301,635.2341,200746.4034,mid_market,3548.13,west,0.3971,74.2041,other,52.9101,9000.0
43.0742,300000.0,yes,0.2895,543.0194,289893.7076,enterprise,1727.0131,north,0.9476,46.0097,male,83.0636,7237.692
54.51,300000.0,yes,0.3958,486.1647,102514.4711,mid_market,3337.3555,north,0.1681,51.0483,female,14.5692,9000.0
24.3739,255968.222,yes,0.1735,391.7219,227986.5616,smb,762.7792,south,0.9513,62.7949,other,56.2104,9000.0
37.6006,300000.0,yes,0.4689,678.8311,239102.5741,mid_market,5918.2834,east,0.3519,20.0,other,55.9474,753.1073
71.5835,300000.0,no,0.615,604.2407,139350.786,mid_market,5547.6205,west,0.7918,89.5877,other,54.5183,9000.0
27.3534,61873.7001,yes,0.1035,839.4761,103687.895,smb,7146.0123,north,0.5045,20.0,male,30.4815,8755.7277
41.1168,282893.5786,yes,0.4088,503.0203,179767.8729,mid_market,7894.377,north,0.6473,20.0,male,12.2462,9000.0
23.0531,300000.0,yes,0.9167,486.139,197160.3607,enterprise,6624.7302,east,0.129,70.8834,other,11.0816,9000.0
59.5683,300000.0,yes,0.0182,485.3196,285399.6248,enterprise,3423.9061,east,0.7662,20.0,other,119.9972,3099.7485
38.8794,300000.0,yes,0.131,526.0319,49511.9164,mid_market,8315.1371,north,0.7711,80.9044,male,20.6992,8754.0304
55.8569,300000.0,yes,0.7838,440.4018,72511.3807,mid_market,9656.3104,south,0.7844,90.0,male,24.0879,9000.0
49.1802,300000.0,no,0.1621,419.8186,181794.3708,mid_market,8731.2892,east,0.0522,48.0591,female,45.1742,9000.0
34.9131,300000.0,yes,0.1473,562.4835,283977.5656,enterprise,2228.1597,west,0.4511,34.9585,female,4.1738,1066.0845
41.2446,28187.5455,no,0.9308,803.5058,195338.2446,smb,7915.8926,west,0.1376,28.6879,male,99.7416,9000.0
56.1516,300000.0,no,0.019,429.3928,45706.3661,enterprise,9402.8572,north,0.6089,42.3255,male,93.3645,4753.5669
57.615,300000.0,no,0.0628,802.0126,150448.9374,smb,5365.1773,south,0.632,57.5047,female,86.5068,5826.1485
53.3812,187313.9118,yes,0.6682,614.0907,108820.5236,enterprise,9534.5027,west,0.5441,78.6412,male,61.4071,407.6658
33.7263,16242.2311,yes,0.7885,506.8815,220149.3654,smb,6286.2871,north,0.7715,73.5187,other,40.5697,887.6694
46.8066,300000.0,no,0.6317,786.8986,19867.0606,mid_market,7764.1421,south,0.4577,29.3443,other,6.2129,3990.1972
42.6899,300000.0,yes,0.4734,321.9725,194423.2491,mid_market,2868.2478,west,0.8621,20.0,other,79.032,5465.0589
45.2637,300000.0,yes,0.339,412.0903,207928.4788,smb,3679.7958,north,0.7973,26.6721,other,10.8308,8490.5687
36.2135,102597.9078,yes,0.3279,477.384,134328.8132,smb,7179.4525,west,0.1666,44.3908,male,54.2084,9000.0
57.6471,300000.0,yes,0.0574,702.7103,122456.8592,enterprise,5135.7293,north,0.7499,20.0,female,4.7057,9000.0
32.6317,300000.0,no,0.3622,869.6803,10683.2119,smb,1542.8473,south,0.4499,37.0965,male,53.8288,1538.6317
37.4919,278689.7663,no,0.9605,315.548,56628.3668,smb,5182.2753,south,0.9135,20.0,other,93.2208,9000.0
74.8217,300000.0,yes,0.1226,811.6958,136160.7629,smb,8987.8035,south,0.4451,20.0,other,82.1496,9000.0
22.0262,300000.0,no,0.8913,810.8172,213830.9221,enterprise,9273.9713,north,0.6377,79.3696,male,61.5419,2428.1277
19.6296,300000.0,yes,0.3689,782.197,165942.4332,mid_market,6123.3641,east,0.0862,30.9291,female,119.9518,9000.0
78.2875,300000.0,yes,0.45,708.0654,104009.9194,smb,8780.8219,east,0.7803,63.9794,female,22.6536,9000.0
50.1223,300000.0,yes,0.162,860.8427,68415.6151,enterprise,9475.3565,south,0.5189,28.4048,other,10.3843,3926.8421
51.0756,300000.0,no,0.1686,864.9642,47104.0858,enterprise,6590.7414,east,0.7206,60.5139,other,101.2611,9000.0
65.8034,264655.9078,no,0.2108,643.2823,185814.4195,smb,312.5561,west,0.889,54.5577,male,77.387,6042.5802
46.1197,300000.0,yes,0.1581,549.373,139868.2052,mid_market,3408.5238,north,0.1437,86.1485,male,38.9987,9000.0
49.9288,106183.9336,no,0.2417,373.5131,135429.2076,mid_market,1417.3676,south,0.0506,90.0,female,103.8355,8363.2767
65.3135,300000.0,yes,0.5147,599.2558,93253.6041,enterprise,241.5312,east,0.9452,50.5444,male,116.0357,4303.6733
48.6834,300000.0,yes,0.6543,582.3521,161470.534,enterprise,8473.2519,west,0.4309,88.2456,female,87.5735,9000.0
53.3575,194655.3019,no,0.5532,344.119,151772.4032,mid_market,7646.3971,south,0.2797,90.0,male,81.9674,2377.1016
52.5856,300000.0,no,0.1443,661.4778,121014.7382,smb,412.1465,north,0.0389,71.3592,male,96.6719,9000.0
75.7449,300000.0,yes,0.393,669.9003,252937.9763,enterprise,5941.3093,south,0.5073,50.9714,male,59.2918,9000.0
59.776,300000.0,no,0.5837,778.0529,217871.9396,smb,6883.5561,east,0.0266,47.459,other,116.0814,9000.0
47.7878,300000.0,yes,0.7212,764.7637,114676.9106,mid_market,8218.3963,west,0.2422,57.257,female,84.362,3816.4958
43.6035,203891.6827,yes,0.5018,666.8868,142010.0337,smb,8485.2862,west,0.7274,70.5775,male,62.7233,9000.0
77.3145,300000.0,no,0.5331,627.7639,203084.7044,mid_market,8677.8675,south,0.6807,80.3653,female,32.4591,9000.0
76.3721,300000.0,yes,0.7712,722.9406,207381.7336,enterprise,4895.1408,west,0.4798,56.0488,male,112.2038,9000.0
68.7394,300000.0,no,0.8046,474.2716,87001.4721,smb,7144.2715,south,0.3464,44.2376,other,31.5168,9000.0
61.1626,137272.9548,yes,0.6157,652.0983,73494.9535,enterprise,6701.6413,north,0.531,63.7945,female,7.2464,8266.614
77.8002,300000.0,no,0.1579,691.7357,264313.5897,enterprise,4762.2394,north,0.6505,75.5911,other,35.1822,5709.0214
63.7986,300000.0,no,0.0373,852.8825,125947.6097,smb,8377.6728,south,0.9339,20.0,female,100.5082,9000.0
18.5746,300000.0,yes,0.1073,889.7963,86083.9341,mid_market,9891.1037,north,0.5433,49.3912,female,112.6887,9000.0
38.5024,300000.0,yes,0.6483,731.1589,5211.1745,mid_market,3377.7507,south,0.295,67.4401,female,23.9862,9000.0
42.8517,95385.1058,no,0.9817,586.4725,280811.7907,mid_market,78.2329,south,0.3836,44.6736,other,32.7723,6593.1764
32.6508,300000.0,yes,0.4654,395.8301,206136.0123,mid_market,9231.8291,north,0.8878,76.9841,female,83.1446,9000.0
77.3564,300000.0,no,0.455,893.3028,112713.8278,smb,7022.3879,east,0.9128,75.7351,other,96.4374,9000.0
45.6984,300000.0,yes,0.0781,638.5012,19465.6562,enterprise,5481.016,north,0.5055,57.2702,other,18.8324,6563.0246
54.1552,90941.6445,no,0.5104,785.2152,136576.2578,mid_market,5137.346,south,0.4568,20.0,female,56.023,9000.0
64.2399,300000.0,yes,0.0453,506.7173,20064.2137,enterprise,9941.2954,north,0.9346,20.0,other,112.1193,635.6657
78.6567,300000.0,no,0.4204,895.714,115361.406,smb,8697.5067,south,0.9068,37.5646,female,82.2449,9000.0
29.0654,300000.0,yes,0.5288,736.7149,67584.3746,enterprise,44.6982,north,0.0227,29.8363,male,81.1465,9000.0
39.4619,275649.7278,no,0.9374,735.0144,34740.547,enterprise,8096.6871,east,0.4192,76.6053,other,106.167,313.9003
20.0817,300000.0,yes,0.7033,329.2058,222421.7825,enterprise,4028.6309,south,0.2343,21.7269,other,103.7839,1129.8243
55.0709,300000.0,no,0.3207,481.0587,43834.8698,smb,6605.5221,west,0.221,30.0501,other,8.254,9000.0
48.7285,300000.0,yes,0.9416,702.8055,235955.5742,enterprise,3194.1572,north,0.4163,20.0,male,45.7988,9000.0
71.1676,144351.7492,no,0.463,334.5744,124390.5692,mid_market,4170.9136,south,0.53,38.8419,female,31.3445,6605.9296
51.2094,300000.0,no,0.0515,526.3008,181885.8645,mid_market,405.0801,north,0.0728,80.4651,male,70.9225,9000.0
36.7977,300000.0,yes,0.2118,414.0142,222701.0857,enterprise,7471.3235,south,0.7543,90.0,male,83.7795,9000.0
41.601,300000.0,no,0.3593,456.937,154332.1455,mid_market,4977.8002,south,0.0986,90.0,male,56.8694,9000.0
20.8344,300000.0,no,0.7413,309.7319,166440.1575,mid_market,5844.4787,south,0.72,29.5192,male,24.3468,4601.1425
65.3284,300000.0,no,0.7236,743.7565,138787.8705,smb,7330.3946,east,0.3522,20.0,female,66.039,3681.7714
76.6017,300000.0,yes,0.7643,547.4353,252920.8703,smb,2322.0196,west,0.7072,20.0,female,61.1822,7464.6407
18.41,300000.0,no,0.0119,617.6506,83147.4804,enterprise,9775.0187,east,0.0171,81.3157,other,81.2099,9000.0
27.2316,191932.057,no,0.5265,789.1286,80930.0963,mid_market,3974.9953,east,0.3731,40.6027,other,68.2353,9000.0
79.4838,300000.0,yes,0.0317,543.167,113773.701,smb,4765.291,east,0.6367,70.2845,other,10.8396,9000.0
74.9874,229766.4971,no,0.9013,715.3726,170468.46,enterprise,2718.2396,south,0.9242,68.4429,female,34.3644,9000.0
77.6111,300000.0,yes,0.7523,727.6268,120090.5101,mid_market,778.6055,north,0.1625,24.0472,other,100.3234,7783.743
62.8981,300000.0,yes,0.9743,332.2179,131689.3876,enterprise,8388.3598,south,0.3406,76.9006,male,114.6281,7934.6643
48.4174,300000.0,no,0.9411,559.1088,204228.7626,mid_market,6610.1124,north,0.0857,61.8616,male,95.9686,9000.0
62.124,300000.0,no,0.7397,490.0069,32858.7244,mid_market,61.9003,west,0.3083,35.9917,other,33.1022,2651.0076
52.3939,300000.0,no,0.0263,512.3486,28826.2139,smb,5984.4575,north,0.3244,38.5238,other,35.7298,7756.6034
50.3085,300000.0,yes,0.1695,461.3514,81253.6323,mid_market,1467.8889,north,0.1672,27.5962,other,36.6705,9000.0
56.7521,300000.0,yes,0.1955,364.1834,92092.7407,mid_market,9488.7464,north,0.3322,62.0192,male,96.6851,6591.5048
37.8812,300000.0,no,0.2009,488.51,289407.8123,mid_market,9687.565,west,0.2914,69.4958,male,59.4299,9000.0
68.6227,300000.0,no,0.1139,638.3103,178075.8832,mid_market,5460.8346,south,0.6817,55.0099,other,114.4075,9000.0
22.2878,300000.0,yes,0.795,703.7866,42614.5577,smb,3035.2981,west,0.2527,20.0,other,51.3522,7540.4394
42.8499,300000.0,no,0.9204,715.0253,163549.9158,enterprise,7909.302,north,0.3595,89.5502,other,64.8918,9000.0
59.211,166338.4933,no,0.6127,637.9322,193864.33,mid_market,6470.9686,north,0.9668,33.1597,other,95.7515,2119.7851
64.3049,300000.0,yes,0.6877,432.619,112861.7508,enterprise,4636.0015,south,0.6796,69.0437,male,18.9386,9000.0
75.0739,85854.7994,yes,0.8313,738.0904,105150.267,mid_market,3437.2361,east,0.7843,52.1115,male,42.4477,1953.363
20.7703,300000.0,yes,0.0226,505.8468,33699.4419,smb,8002.5008,west,0.9299,74.0489,male,62.4033,9000.0
32.375,300000.0,no,0.1845,684.2873,130208.2013,enterprise,301.6308,south,0.6141,20.0,other,71.4722,7777.3268
68.1412,62563.7515,yes,0.1018,823.1876,56900.9909,smb,3266.5893,west,0.4576,26.2353,other,103.6537,9000.0
42.3377,114232.0733,yes,0.352,574.7164,52585.7264,enterprise,6739.1527,north,0.8006,90.0,male,71.23,9000.0
25.2508,300000.0,no,0.1414,533.078,179331.3194,smb,5752.3124,north,0.423,48.667,male,64.9481,9000.0
35.9078,187098.58,yes,0.842,671.646,259791.147,mid_market,9518.9011,west,0.4846,20.0,male,46.6894,9000.0
62.0288,300000.0,yes,0.1673,639.2387,238968.386,smb,2213.0898,east,0.0327,22.4843,other,35.3518,9000.0
25.0808,300000.0,no,0.8233,520.1171,246960.6674,mid_market,425.6891,east,0.719,54.6353,male,118.7833,2049.2264
34.2945,300000.0,yes,0.087,819.1743,36098.4219,enterprise,8120.7702,north,0.2099,73.7613,female,83.0069,9000.0
68.4389,300000.0,no,0.5701,619.3685,179460.4481,enterprise,1692.0899,west,0.979,29.2635,female,69.1555,9000.0
79.5341,300000.0,yes,0.1269,819.6473,75653.4953,smb,7116.8345,west,0.8285,76.1474,male,81.4719,9000.0
46.0235,300000.0,no,0.8801,355.8569,155168.4282,smb,2789.4746,east,0.9363,36.9071,other,114.0802,6546.4583
78.2733,300000.0,yes,0.6973,810.0637,238907.7001,mid_market,3983.1815,north,0.9681,82.4848,other,59.8711,6457.9801
70.8502,300000.0,yes,0.8942,757.3524,14736.9348,enterprise,6265.5334,west,0.8367,20.0,female,111.6025,3160.5123
79.733,300000.0,no,0.8821,481.1193,262452.5874,enterprise,8767.1844,west,0.0933,36.0435,other,10.808,9000.0
36.9416,300000.0,no,0.2341,693.2911,211405.7139,enterprise,20.8522,south,0.4768,20.0,female,27.9167,9000.0
79.2656,300000.0,no,0.1322,342.497,115537.9078,smb,7310.3262,north,0.1024,31.3351,female,105.8377,2743.4488
50.8915,8474.742,no,0.65,564.0597,217007.1759,enterprise,6284.5196,north,0.1514,41.171,female,82.7014,9000.0
54.5536,300000.0,no,0.9632,488.7022,42809.2265,smb,2776.9069,south,0.0842,55.3397,female,72.4009,9000.0
50.1004,300000.0,no,0.7478,477.3252,17316.1702,smb,8980.1465,east,0.9547,49.4888,male,14.4165,9000.0
75.9033,131982.8807,no,0.8608,641.0282,110258.3264,enterprise,6832.5911,south,0.7627,90.0,female,92.6737,334.7713
20.4693,60468.8596,no,0.7893,603.9664,188942.6381,mid_market,5015.4792,east,0.4154,70.1811,male,10.8089,9000.0
22.8993,300000.0,yes,0.9743,393.2263,98698.3386,smb,5868.5073,north,0.7632,64.984,female,77.5354,6204.0797
33.1577,300000.0,no,0.116,667.3781,17453.5573,enterprise,6664.135,west,0.6581,20.0,male,2.5071,2745.0987
50.4263,300000.0,yes,0.7208,400.1778,38952.2516,mid_market,7813.4286,east,0.2688,88.6415,male,92.8002,588.0957
62.164,300000.0,no,0.0771,573.1187,108677.0448,enterprise,5001.104,east,0.5669,36.7688,female,31.3588,2058.9954
71.2387,12288.073,yes,0.046,518.3859,276147.737,enterprise,1797.8197,south,0.9603,20.0,female,96.5707,9000.0
43.8079,300000.0,yes,0.2713,346.7322,112469.6419,enterprise,5025.389,west,0.9019,20.0,male,96.7162,9000.0
65.9587,300000.0,yes,0.0864,574.0477,111306.8884,enterprise,2923.035,north,0.7845,73.9576,female,29.8675,7366.1043
18.3954,300000.0,yes,0.233,507.8542,252032.6281,enterprise,8773.2142,north,0.951,20.0,other,79.2192,9000.0
78.9532,300000.0,yes,0.9612,883.5355,43569.6721,mid_market,2805.4545,east,0.0439,23.1473,other,101.615,8261.723
23.9258,133513.8503,yes,0.82,344.8983,170778.3978,smb,4355.479,south,0.9642,23.6772,male,32.0579,6300.8633
46.071,233611.2266,yes,0.9436,381.6671,231273.8394,enterprise,1098.6386,west,0.1057,44.9567,male,38.37,2415.614
46.7275,300000.0,no,0.0904,784.5581,91960.2799,mid_market,7050.001,west,0.6033,21.5021,other,102.9322,2967.3276
21.0349,298840.711,no,0.8201,404.3206,285676.8854,enterprise,8547.467,east,0.556,55.0121,female,12.2723,2039.0451
69.4831,300000.0,no,0.1307,794.204,112299.6834,enterprise,6306.6725,north,0.6447,58.2324,other,31.7997,9000.0
45.4927,128791.549,yes,0.9051,797.6137,100133.4175,mid_market,436.5362,east,0.461,20.0,male,69.2922,9000.0
60.3592,172807.2118,yes,0.2147,412.2907,84676.5117,smb,8835.4038,west,0.0346,61.9177,female,30.2484,5902.8082
23.4387,300000.0,yes,0.4192,685.5915,239362.1846,mid_market,2498.9861,west,0.9941,54.3657,male,3.3241,7650.5792
74.586,300000.0,yes,0.3884,407.8895,96344.3926,smb,2198.0117,north,0.8958,77.8538,female,7.9724,9000.0
24.2083,300000.0,yes,0.2665,789.7711,275260.5853,enterprise,568.5275,north,0.9964,21.9412,female,101.7341,9000.0
54.7362,300000.0,yes,0.6976,848.388,9433.7643,smb,7008.6024,south,0.9476,56.3606,female,68.01,3765.4851
48.4071,90257.3769,yes,0.2326,431.2854,158408.1057,enterprise,16.8281,east,0.9179,20.1464,female,16.5283,9000.0
54.3698,300000.0,yes,0.7744,807.8885,258340.1705,mid_market,9605.9819,north,0.3736,90.0,female,48.0759,2021.5424
63.4058,300000.0,no,0.6393,592.32,95867.7346,mid_market,7074.7574,south,0.562,88.96,other,74.0314,7137.1541
60.6869,127348.3647,no,0.7288,869.2729,284660.7498,smb,3922.0983,east,0.9943,90.0,male,4.8535,9000.0
26.7199,300000.0,yes,0.238,889.4278,51198.3376,enterprise,8854.3493,south,0.0887,70.8966,female,77.0532,9000.0
